"AdmitToAmber","AdmitToGreen","AdmitToRed","tick"
33,33,33,3896.0
33,33,33,3897.0
33,33,33,3898.0
33,33,33,3899.0
33,33,33,3900.0
33,33,33,3901.0
33,33,33,3902.0
33,33,33,3903.0
33,33,33,3904.0
33,33,33,3905.0
33,33,33,3906.0
33,33,33,3907.0
33,33,33,3908.0
33,33,33,3909.0
33,33,33,3910.0
33,33,33,3911.0
33,33,33,3912.0
33,33,33,3913.0
33,33,33,3914.0
33,33,33,3915.0
33,33,33,3916.0
33,33,33,3917.0
33,33,33,3918.0
33,33,33,3919.0
33,33,33,3920.0
33,33,33,3921.0
33,33,33,3922.0
33,33,33,3923.0
33,33,33,3924.0
33,33,33,3925.0
33,33,33,3926.0
33,33,33,3927.0
33,33,33,3928.0
33,33,33,3929.0
33,33,33,3930.0
33,33,33,3931.0
33,33,33,3932.0
33,33,33,3933.0
33,33,33,3934.0
33,33,33,3935.0
33,33,33,3936.0
33,33,33,3937.0
33,33,33,3938.0
33,33,33,3939.0
33,33,33,3940.0
33,33,33,3941.0
33,33,33,3942.0
33,33,33,3943.0
33,33,33,3944.0
33,33,33,3945.0
33,33,33,3946.0
33,33,33,3947.0
33,33,33,3948.0
33,33,33,3949.0
33,33,33,3950.0
33,33,33,3951.0
33,33,33,3952.0
33,33,33,3953.0
33,33,33,3954.0
33,33,33,3955.0
33,33,33,3956.0
33,33,33,3957.0
33,33,33,3958.0
33,33,33,3959.0
33,33,33,3960.0
33,33,33,3961.0
33,33,33,3962.0
33,33,33,3963.0
33,33,33,3964.0
33,33,33,3965.0
33,33,33,3966.0
33,33,33,3967.0
33,33,33,3968.0
33,33,33,3969.0
33,33,33,3970.0
33,33,33,3971.0
33,33,33,3972.0
33,33,33,3973.0
33,33,33,3974.0
33,33,33,3975.0
33,33,33,3976.0
33,33,33,3977.0
33,33,33,3978.0
33,33,33,3979.0
33,33,33,3980.0
33,33,33,3981.0
33,33,33,3982.0
33,33,33,3983.0
33,33,33,3984.0
33,33,33,3985.0
33,33,33,3986.0
33,33,33,3987.0
33,33,33,3988.0
33,33,33,3989.0
33,33,33,3990.0
33,33,33,3991.0
33,33,33,3992.0
33,33,33,3993.0
34,34,34,3994.0
34,34,34,3995.0
34,34,34,3996.0
34,34,34,3997.0
34,34,34,3998.0
34,34,34,3999.0
34,34,34,4000.0
34,34,34,4001.0
34,34,34,4002.0
34,34,34,4003.0
34,34,34,4004.0
34,34,34,4005.0
34,34,34,4006.0
34,34,34,4007.0
34,34,34,4008.0
34,34,34,4009.0
34,34,34,4010.0
34,34,34,4011.0
34,34,34,4012.0
34,34,34,4013.0
34,34,34,4014.0
34,34,34,4015.0
34,34,34,4016.0
34,34,34,4017.0
34,34,34,4018.0
34,34,34,4019.0
34,34,34,4020.0
34,34,34,4021.0
34,34,34,4022.0
34,34,34,4023.0
34,34,34,4024.0
34,34,34,4025.0
34,34,34,4026.0
34,34,34,4027.0
34,34,34,4028.0
34,34,34,4029.0
34,34,34,4030.0
34,34,34,4031.0
34,34,34,4032.0
34,34,34,4033.0
34,34,34,4034.0
34,34,34,4035.0
34,34,34,4036.0
34,34,34,4037.0
34,34,34,4038.0
34,34,34,4039.0
34,34,34,4040.0
34,34,34,4041.0
34,34,34,4042.0
34,34,34,4043.0
34,34,34,4044.0
34,34,34,4045.0
34,34,34,4046.0
34,34,34,4047.0
34,34,34,4048.0
34,34,34,4049.0
34,34,34,4050.0
34,34,34,4051.0
34,34,34,4052.0
34,34,34,4053.0
34,34,34,4054.0
34,34,34,4055.0
34,34,34,4056.0
34,34,34,4057.0
34,34,34,4058.0
34,34,34,4059.0
34,34,34,4060.0
34,34,34,4061.0
34,34,34,4062.0
34,34,34,4063.0
34,34,34,4064.0
34,34,34,4065.0
34,34,34,4066.0
34,34,34,4067.0
34,34,34,4068.0
34,34,34,4069.0
34,34,34,4070.0
34,34,34,4071.0
34,34,34,4072.0
34,34,34,4073.0
34,34,34,4074.0
34,34,34,4075.0
34,34,34,4076.0
34,34,34,4077.0
34,34,34,4078.0
34,34,34,4079.0
34,34,34,4080.0
34,34,34,4081.0
34,34,34,4082.0
34,34,34,4083.0
34,34,34,4084.0
34,34,34,4085.0
34,34,34,4086.0
34,34,34,4087.0
34,34,34,4088.0
34,34,34,4089.0
34,34,34,4090.0
34,34,34,4091.0
34,34,34,4092.0
34,34,34,4093.0
34,34,34,4094.0
34,34,34,4095.0
34,34,34,4096.0
34,34,34,4097.0
34,34,34,4098.0
34,34,34,4099.0
34,34,34,4100.0
34,34,34,4101.0
34,34,34,4102.0
34,34,34,4103.0
34,34,34,4104.0
34,34,34,4105.0
34,34,34,4106.0
34,34,34,4107.0
34,34,34,4108.0
34,34,34,4109.0
34,34,34,4110.0
34,34,34,4111.0
34,34,34,4112.0
34,34,34,4113.0
34,34,34,4114.0
35,35,35,4115.0
35,35,35,4116.0
35,35,35,4117.0
35,35,35,4118.0
35,35,35,4119.0
35,35,35,4120.0
35,35,35,4121.0
35,35,35,4122.0
35,35,35,4123.0
35,35,35,4124.0
35,35,35,4125.0
35,35,35,4126.0
35,35,35,4127.0
35,35,35,4128.0
35,35,35,4129.0
35,35,35,4130.0
35,35,35,4131.0
35,35,35,4132.0
35,35,35,4133.0
35,35,35,4134.0
35,35,35,4135.0
35,35,35,4136.0
35,35,35,4137.0
35,35,35,4138.0
35,35,35,4139.0
35,35,35,4140.0
35,35,35,4141.0
35,35,35,4142.0
35,35,35,4143.0
35,35,35,4144.0
35,35,35,4145.0
35,35,35,4146.0
35,35,35,4147.0
35,35,35,4148.0
35,35,35,4149.0
35,35,35,4150.0
35,35,35,4151.0
35,35,35,4152.0
35,35,35,4153.0
35,35,35,4154.0
35,35,35,4155.0
35,35,35,4156.0
35,35,35,4157.0
35,35,35,4158.0
35,35,35,4159.0
35,35,35,4160.0
35,35,35,4161.0
35,35,35,4162.0
35,35,35,4163.0
35,35,35,4164.0
35,35,35,4165.0
35,35,35,4166.0
35,35,35,4167.0
35,35,35,4168.0
35,35,35,4169.0
35,35,35,4170.0
35,35,35,4171.0
35,35,35,4172.0
35,35,35,4173.0
35,35,35,4174.0
35,35,35,4175.0
35,35,35,4176.0
35,35,35,4177.0
35,35,35,4178.0
